 0  0  0 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 4  4  0 O.EE..O.X.W.AAXKWD...KWD..LKVV..L.JJ X 99 D 98 J 99 W 99 
 4  4  0 O.EEW.O.X.W.AAX.WD...K.D..LKVV..LKJJ K 99 D 98 X 99 J 99 
 4  4  0 O...EEO...W.AAXKWD..XKWD..LKVV..L.JJ E 98 D 98 J 99 W 99 
 4  4  0 O.EEW.O.XKWDAAXKWD...K....L.VV..L.JJ K 99 J 99 D 99 X 99 
 4  4  0 O.EEW.O.XKW.AAXKW....K.D..LVVD..LJJ. D 97 V 99 X 99 K 99 
 4  4  0 O.EEWDO.X.WDAAXKW....K....LKVVJJL... L 98 J 97 L 98 X 99 
 4  4  0 O.EEWDO.X.WDAAX.W...LK....LKVVJJ.K.. K 99 J 97 L 99 X 99 
 4  4  0 OEEK.DO..KWDAAXKW...X.W...L.VV..L.JJ K 98 E 99 J 99 W 99 
 4  4  0 O..EE.O...WDAAXKWD..XKW...LKVV..L.JJ E 99 D 99 J 99 W 99 
 4  4  0 O.EE..O...W.AAX.WD..XKWD..LKVV..LKJJ D 98 K 99 J 99 W 99 
 4  4  0 O..EEDO...WDAAX.W...XKW...LKVV..LKJJ E 99 K 99 J 99 W 99 
 4  4  0 O.EEW.O..KW.AAXKWD..XK.D..LVV...L.JJ D 98 J 99 V 99 K 99 
 4  4  0 O.EEW.O..KW.AAXKW...XK.D..LVVD..L.JJ D 97 J 99 V 99 K 99 
 4  4  0 O.EEW.O.X.W.AAXKWD..LK.D..LKVV.JJ... J 98 D 98 L 99 X 99 
 4  4  0 O.EEW.O.XKWDAAXKWD..LK....L.VV...JJ. D 99 L 99 X 99 K 99 
 4  4  0 O.EEW.O.XKW.AAXKWD...K.D..LVV...LJJ. V 99 D 98 X 99 K 99 
 4  4  0 O.EE.DO.X.WDAAXKW...LKW...LKVV..JJ.. J 99 L 99 X 99 W 99 
 4  4  0 O.EEW.O.XKW.AAXKWD..LK.D..L.VV...JJ. D 98 L 99 X 99 K 99 
 4  4  0 OEE..DO.XKWDAAXKW....KW...L.VV..LJJ. K 99 X 99 E 99 W 99 
 4  4  0 OEEK..O..KWDAAXKWD..X.W...L.VV..LJJ. K 98 D 99 E 99 W 99 
 4  4  0 O.EEWDO.XKWDAAXKW...LK....L.VV..JJ.. J 99 L 99 X 99 K 99 
 4  4  0 OEE...O...W.AAXKWD..XKWD..LKVV..L.JJ D 98 E 99 J 99 W 99 
 4  4  0 O..KEEO..KWDAAXKWD..X.W...L.VV..LJJ. K 98 E 98 D 99 W 99 
 4  4  0 O.EE.DO.XKWDAAXKW....KW...LVV...LJJ. V 99 W 99 X 99 K 99 
 4  4  0 O.EEW.O.X.W.AAXKWD..LK.D..LKVVJJ.... J 97 D 98 L 99 X 99 
 4  4  0 O.EE.DO.XKWDAAXKW...LKW...L.VV...JJ. L 99 W 99 X 99 K 99 
 4  4  0 O.EE..O.X.W.AAXKWD..LKWD..LKVV...JJ. D 98 L 99 X 99 W 99 
 4  4  0 O.EE.DO.X.WDAAX.W....KW...LKVV..LKJJ X 99 K 99 J 99 W 99 
 4  4  0 O.XEEDO.X.WDAALKW...LKW....KVV...JJ. L 98 X 98 E 99 W 99 
 4  4  0 OEE.W.O.XKW.AAXKWD...K.D..L.VV..LJJ. K 99 D 98 E 99 X 99 
 4  4  0 O.EEWDO.XKWDAAXKW....K....LVV...L.JJ J 99 V 99 X 99 K 99 
 4  4  0 OEE.WDO.X.WDAAXKW...LK....LKVV.JJ... J 98 L 99 E 99 X 99 
 4  4  0 O.EEWDO.XKWDAAXKW...LK....LVV....JJ. L 99 V 99 X 99 K 99 
 4  4  0 OEE...O..KW.AAXKWD..XKWD..L.VV..LJJ. E 99 D 98 K 99 W 99 
 4  4  0 OEE..DO..KWDAAXKW...XKW...LVV...LJJ. V 99 E 99 K 99 W 99 
 4  4  0 O.EE..O..KW.AAXKW...XKW...LVVD..LJJD D 96 W 99 V 99 K 99 
 4  4  0 O.EEWDO.X.WDAAX.W...LK....LKVV...KJJ K 99 L 99 X 99 J 99 
 4  4  0 O.EE.DO..KWDAAXKW...XKW...LVV...L.JJ J 99 W 99 V 99 K 99 
 4  4  0 O.EE..O..KWDAAXKWD..XKW...L.VV..L.JJ J 99 W 99 D 99 K 99 
 4  4  0 OEE.WDO.XKWDAAXKW...LK....L.VV...JJ. K 99 L 99 E 99 X 99 
 4  4  0 OEE.W.O.X.WDAAXKWD..LK....LKVV...JJ. D 99 L 99 E 99 X 99 
 4  4  0 OEE.WDO..KWDAAXKW...XK....LVV...L.JJ J 99 E 99 V 99 K 99 
 4  4  0 OEEKW.O.XKWDAAXKWD........L.VV..LJJ. D 99 X 99 K 98 E 99 
 4  4  0 OEE..DO.X.WDAAXKW...LKW...LKVV...JJ. W 99 L 99 E 99 X 99 
 4  4  0 OEE.WDO.XKWDAAXKW....K....L.VV..L.JJ K 99 X 99 E 99 J 99 
 4  4  0 OEE.W.O.X.WDAAXKWD...K....LKVV..L.JJ D 99 X 99 E 99 J 99 
